"","lon","lat","range"
"1034290",31.169426,30.485825,1032
"1034291",31.167297,30.473774,362
"1034292",31.169281,30.469376,188
"1034293",31.173617,30.467822,159
"1034294",31.175794,30.467266,38
"1034295",31.179778,30.465112,370
"1034296",31.181145,30.461505,131
"1034297",31.180929,30.459547,148
"1034298",31.181307,30.452826,686
"1034299",31.182706,30.444373,226
"1034300",31.183746,30.437694,518
"1034301",31.184771,30.431425,139
"1034302",31.185077,30.429545,10000
"1034303",31.186751,30.419448,981
"1034304",31.189104,30.405278,584
"1034305",31.190457,30.39694,254
"1034306",31.192883,30.382021,1290
"1034307",31.196172,30.361416,992
"1034308",31.199539,30.340629,1276
"1034309",31.201605,30.327922,84
"1034310",31.203509,30.316165,1439
"1034311",31.199682,30.31113,899
"1034312",31.207413,30.291901,1168
"1034313",31.209928,30.276293,534
"1034314",31.265158,30.226053,26818
"1034315",31.171372,30.253124,4020
"1034316",31.213145,30.256138,10000
"1034317",31.214408,30.248484,768
"1034318",31.216973,30.23273,801
"1034319",31.219176,30.219209,682
"1034320",31.220382,30.21165,101
"1034321",31.221562,30.204229,679
"1034322",31.222624,30.197574,10000
"1034323",31.221869,30.185163,3610
"1034324",31.226413,30.170776,1781
"1034325",31.226192,30.168723,1403
"1034326",31.227429,30.164929,1312
"1034327",31.229749,30.152984,284
"1034328",31.230193,30.150163,10000
"1034329",31.230796,30.1463,267
"1034330",31.231888,30.14055,272
"1034331",31.233164,30.136921,10000
"1034332",31.234272,30.13506,76
"1034333",31.235741,30.133122,10000
"1034334",31.237928,30.130515,236
"1034335",31.241664,30.126026,326
"1034336",31.24526,30.121696,234
"1034337",31.248244,30.118068,154
"1034338",31.24957,30.116439,10000
"1034339",31.252063,30.11353,241
"1034340",31.254255,30.110401,149
"1034341",31.255123,30.108597,10000
"1034342",31.255366,30.107803,10000
"1034343",31.256184,30.103597,404
"1034344",31.256382,30.098667,54
"1034345",31.25636,30.097278,10000
"1034346",31.256307,30.095868,111
"1034347",31.256362,30.093263,251
"1034348",31.256302,30.091098,28
"1034349",31.256251,30.090235,10000
"1034350",31.255415,30.088294,297
"1034351",31.256144,30.085712,29
"1034352",31.256204,30.084126,178
"1034353",31.256109,30.082399,10000
"1034354",31.256109,30.081387,53
"1034355",31.255848,30.078419,10000
"1034356",31.255799,30.073658,594
"1034357",31.255296,30.071039,11
"1034358",31.255055,30.070446,39
"1034359",31.25421,30.068954,123
"1034360",31.25347,30.067977,21
"1034361",31.253269,30.067752,9
"1034362",31.251807,30.066382,10000
"1034363",31.212476,30.038593,10000
"1034364",31.212555,30.038509,10000
"1034365",31.212263,30.030648,1
"1034366",31.21138,30.030379,16
"1034367",31.211645,30.031409,578
"1034368",31.285711,30.073655,378
"1034369",31.285634,30.073939,73
"1034370",31.286698,30.075043,178
"1034371",31.286332,30.074744,10000
"1034372",31.285593,30.075129,398
"1034373",31.288607,30.074749,157
"1034374",31.289331,30.073649,859
"1034375",31.288526,30.075064,31
"1034376",31.288286,30.074719,121
"1034377",31.28866,30.073765,10000
"1034378",31.288622,30.073839,10000
"1034379",31.288596,30.073914,10000
"1034380",31.288599,30.073893,1
"1034381",31.288606,30.073881,10000
"1034382",31.287024,30.074319,196
"1034383",31.285875,30.074361,10000
"1034384",31.285406,30.073803,10000
"1034385",31.246547,30.044782,10000
"1034386",31.247829,30.044636,134
"1034387",31.251361,30.043654,214
"1034388",31.252306,30.041807,163
"1034389",31.25335,30.040721,8
"1034390",31.254152,30.039032,129
"1034391",31.2549,30.036564,200
"1034392",31.257095,30.032919,10000
"1034393",31.257477,30.031993,247
"1034394",31.257681,30.030246,13
"1034395",31.257675,30.030231,10000
"1034396",31.257665,30.030227,10000
"1034397",31.257748,30.029709,40
"1034398",31.259195,30.028721,132
"1034399",31.257939,30.028592,10
"1034400",31.258248,30.026584,212
"1034401",31.260404,30.025437,498
"1034402",31.261974,30.027192,255
"1034403",31.261467,30.027698,199
"1034404",31.261716,30.029298,10000
"1034405",31.261648,30.029022,10000
"1034406",31.261524,30.028891,10000
"1034407",31.261108,30.028556,37
"1034408",31.260886,30.028286,10000
"1034409",31.260352,30.028476,118
"1034410",31.260176,30.028516,93
"1034411",31.260449,30.028078,45
"1034412",31.260308,30.028329,10000
"1034413",31.260301,30.02833,10000
"1034414",31.260298,30.028336,10000
"1034415",31.259877,30.028609,10000
"1034416",31.259802,30.028697,7
"1034417",31.259823,30.029076,10000
"1034418",31.261509,30.029776,217
"1034419",31.261665,30.029951,155
"1034420",31.260484,30.029532,10000
"1034421",31.257772,30.029429,10000
"1034422",31.257782,30.029505,10000
"1034423",31.257844,30.029654,8
"1034424",31.257783,30.029999,33
"1034425",31.25771,30.030331,14
"1034426",31.256406,30.031336,100
"1034427",31.255637,30.032506,114
"1034428",31.255746,30.032229,95
"1034429",31.255803,30.032167,24
"1034430",31.255354,30.032984,20
"1034431",31.255343,30.033111,5
"1034432",31.186779,30.048669,10000
"1034433",31.184344,30.041521,10000
"1034434",31.193624,30.042213,27
"1034435",31.193931,30.041524,33
"1034436",31.19461,30.040837,10000
"1034437",31.194153,30.039584,158
"1034438",31.194966,30.03696,151
"1034439",31.196139,30.032974,435
"1034440",31.197319,30.028392,81
"1034441",31.198368,30.026243,167
"1034442",31.198987,30.024672,10000
"1034443",31.200567,30.019406,241
"1034444",31.201467,30.016472,85
"1034445",31.201745,30.01532,134
"1034446",31.20205,30.014468,95
"1034447",31.205224,30.01107,377
"1034448",31.208076,30.007945,32
"1034449",31.209149,30.006996,158
"1034450",31.209081,30.004508,94
"1034451",31.208861,30.00302,40
"1034452",31.20885,30.000106,185
"1034453",31.209353,29.994591,305
"1034454",31.209251,29.992414,10000
"1034455",31.209646,29.987946,341
"1034456",31.209992,29.985023,10000
"1034457",31.210158,29.984477,10000
"1034458",31.212345,29.983197,807
"1034459",31.216498,29.976122,10000
"1034460",31.220168,29.972188,413
"1034461",31.223008,29.968972,10000
"1034462",31.223566,29.968378,10000
"1034463",31.226622,29.965335,244
"1034464",31.228911,29.96247,10000
"1034465",31.234726,29.956039,788
"1034466",31.239711,29.950494,10000
"1034467",31.243421,29.946647,426
"1034468",31.249521,29.939925,392
"1034469",31.254115,29.934688,191
"1034470",31.255356,29.933048,10000
"1034471",31.257704,29.930079,326
"1034472",31.261839,29.925256,10000
"1034473",31.264182,29.92029,272
"1034474",31.265092,29.917458,10000
"1034475",31.265348,29.916449,10000
"1034476",31.265824,29.913703,10000
"1034477",31.266948,29.909246,333
"1034478",31.267852,29.905064,10000
"1034479",31.269154,29.899436,264
"1034480",31.270943,29.890843,158
"1034481",31.271542,29.888413,10000
"1034482",31.272827,29.883069,493
"1034483",31.273845,29.877998,90
"1034484",31.274632,29.874586,91
"1034485",31.275097,29.871502,79
"1034486",31.277052,29.863972,652
"1034487",31.278575,29.849334,414
"1034488",31.275209,29.837787,148
"1034489",31.274294,29.831181,183
"1034490",31.27333,29.824112,377
"1034491",31.290898,29.818125,1793
"1034492",31.269901,29.799856,1865
"1034493",31.266367,29.77403,1389
"1034494",31.264588,29.762606,353
"1034495",31.259417,29.738751,2414
"1034496",31.267598,29.689908,3240
"1034497",31.27684,29.658203,154
"1034498",31.273302,29.651474,10000
"1034499",31.271025,29.647366,356
"1034500",31.270807,29.646633,10000
"1034501",31.267629,29.641177,103
"1034502",31.265553,29.637439,83
"1034503",31.262787,29.632584,10000
"1034504",31.251008,29.60418,10000
"1034505",31.243524,29.514114,715
"1034506",31.241169,29.509945,472
"1034507",31.241598,29.510698,292
"1034508",31.233774,29.495206,10000
"1034509",31.226631,29.480131,10000
"1034510",31.192187,29.421999,773
"1034511",31.193016,29.40669,1050
"1034512",31.196077,29.38865,985
"1034513",31.200326,29.363955,1745
"1034514",31.203791,29.343216,976
"1034515",31.204653,29.339324,10000
"1034516",31.204469,29.338014,177
"1034517",31.203986,29.336416,318
"1034518",31.202761,29.332836,390
"1034519",31.200065,29.330307,314
"1034520",31.1972,29.326532,74
"1034521",31.190305,29.307922,5122
"1034522",31.18764,29.298223,1148
"1034523",31.188948,29.289343,10000
"1034524",31.190011,29.282053,697
"1034525",31.191279,29.274166,201
"1034526",31.191609,29.272158,10000
"1034527",31.192517,29.262933,554
"1034528",31.193971,29.251151,894
"1034529",31.194512,29.242768,10000
"1034530",31.183932,29.223882,1928
"1034531",31.15546,29.174591,3824
"1034532",31.135723,29.140353,509
"1034533",31.128371,29.127681,846
"1034534",31.120484,29.114033,512
"1034535",31.113538,29.102021,1127
"1034536",31.116299,29.106785,10000
"1034537",31.107207,29.09113,10000
"1034538",31.105306,29.087847,10000
"1034539",31.103859,29.083957,91
"1034540",31.100363,29.078398,10000
"1034541",31.095006,29.076223,317
"1034542",31.093053,29.075825,177
"1034543",31.089398,29.075316,10000
"1034544",31.086223,29.074731,147
"1034545",31.071247,29.070706,1370
"1034546",31.058445,29.061513,10000
"1034547",31.04898,29.048119,203
"1034548",31.045995,29.044012,10000
"1034549",31.039143,29.034535,1143
"1034550",31.030441,29.022412,223
"1034551",31.010761,28.988946,5454
"1034552",31.009844,28.993416,1016
"1034553",31.011382,28.995603,10000
"1034554",31.002798,28.981072,10000
"1034555",31.000297,28.973954,630
"1034556",30.998647,28.968659,10000
"1034557",30.997946,28.966755,10000
"1034558",30.990745,28.943988,2518
"1034559",30.993787,28.953726,535
"1034560",30.989644,28.94159,10000
"1034561",30.989103,28.938962,10000
"1034562",30.984894,28.926217,145
"1034563",30.984175,28.924843,10000
"1034564",30.980446,28.923451,341
"1034565",30.974693,28.917811,729
"1034566",30.96037,28.9089,1003
"1034567",30.937255,28.894022,1823
"1034569",30.923407,28.881556,154
"1034570",30.918132,28.866048,1508
"1034571",30.909743,28.840574,1573
"1034572",30.902646,28.82571,559
"1034573",30.90251,28.820095,464
"1034574",30.900087,28.817856,10000
"1034575",30.897466,28.813821,543
"1034576",30.877131,28.768743,4694
"1034577",30.883903,28.784234,1645
"1034579",30.858476,28.71351,2023
"1034580",30.85413,28.692402,871
"1034581",30.852324,28.684958,10000
"1034582",30.839379,28.660908,828
"1034583",30.826386,28.633077,2461
"1034584",30.826996,28.641109,461
"1034585",30.825146,28.627478,144
"1034586",30.824511,28.624846,10000
"1034587",30.819023,28.607393,2352
"1034588",30.821074,28.611069,10000
"1034589",30.812809,28.60887,802
"1034590",30.817905,28.595983,10000
"1034591",30.817541,28.59401,10000
"1034592",30.814848,28.582612,151
"1034593",30.811677,28.568508,1493
"1034594",30.806881,28.547383,1478
"1034595",30.802503,28.527743,836
"1034596",30.800545,28.519663,10000
"1034597",30.800168,28.517153,224
"1034598",30.806005,28.496366,2375
"1034599",30.802619,28.503859,766
"1034600",30.809715,28.485539,1682
"1034601",30.805584,28.443054,3418
"1034602",30.782329,28.40604,1423
"1034603",30.774388,28.394166,10000
"1034604",30.771587,28.389632,10000
"1034605",30.76028,28.372257,2142
"1034606",30.7469,28.353447,687
"1034607",30.736789,28.348436,818
"1034608",30.720908,28.341456,91
"1034609",30.719472,28.341143,10000
"1034610",30.713984,28.337517,317
"1034611",30.711135,28.333353,264
"1034612",30.709519,28.327728,146
"1034613",30.735003,28.271432,1085
"1034614",30.728934,28.243476,2052
"1034615",30.72833,28.225262,67
"1034616",30.727744,28.202628,2431
"1034617",30.727025,28.169902,1239
"1034618",30.741885,28.125833,3689
"1034619",30.736978,28.138661,2113
"1034620",30.744897,28.117957,126
"1034621",30.746443,28.113967,37
"1034622",30.746618,28.113564,10000
"1034623",30.747776,28.11042,357
"1034624",30.750755,28.103584,253
"1034625",30.753544,28.098073,233
"1034626",30.755525,28.09525,239
"1034627",30.758157,28.091982,188
"1034628",30.758468,28.091807,10000
"1034629",30.758398,28.089516,93
"1034630",30.759762,28.085319,353
"1034631",30.759287,28.087306,28
"1034632",30.761272,28.07887,263
"1034633",30.762645,28.07644,10000
"1034634",30.765376,28.07347,391
"1034635",30.767798,28.070598,10000
"1034636",30.768791,28.069584,52
"1034637",30.772221,28.065998,434
"1034638",30.779802,28.058191,809
"1034639",30.792516,28.044441,861
"1034640",30.797322,28.037311,296
"1034641",30.800433,28.032204,156
"1034642",30.801662,28.030188,10000
"1034643",30.804389,28.025761,10000
"1034644",30.816663,28.003022,2958
"1034645",30.829898,27.952172,3340
"1034646",30.824833,27.930472,167
"1034647",30.823425,27.925988,324
"1034648",30.818834,27.911676,1720
"1034649",30.810415,27.889795,1974
"1034650",30.803731,27.871285,261
"1034651",30.802132,27.835322,3595
"1034652",30.81554,27.808917,2168
"1034653",30.812122,27.809,1450
"1034654",30.839379,27.797181,211
"1034655",30.846415,27.752516,2244
"1034656",30.851762,27.735045,2318
"1034657",30.848574,27.738991,469
"1034658",30.853198,27.725045,10000
"1034659",30.872629,27.693624,132
"1034660",30.871832,27.690583,10000
"1034661",30.866256,27.669619,1996
"1034662",30.860361,27.647688,10000
"1034663",30.859085,27.643668,188
"1034664",30.857172,27.639974,10000
"1034665",30.850872,27.62891,1105
"1034666",30.853961,27.634322,155
"1034667",30.843875,27.61683,10000
"1034668",30.842045,27.613668,131
"1034669",30.839083,27.608674,10000
"1034670",30.836141,27.603627,10000
"1034671",30.834896,27.601487,89
"1034672",30.824353,27.582976,10000
"1034673",30.819473,27.574728,604
"1034674",30.81254,27.557967,384
"1034675",30.810148,27.528491,2935
"1034676",30.812865,27.495128,10000
"1034677",30.813835,27.492516,10000
"1034678",30.818129,27.478191,1209
"1034679",30.825163,27.455511,1098
"1034680",30.840156,27.4323,1580
"1034681",30.870666,27.407003,2426
"1034682",30.903488,27.376096,1875
"1034683",30.920206,27.357295,281
"1034684",30.925847,27.3509,10000
"1034685",30.937728,27.337388,2152
"1034686",30.939434,27.335517,812
"1034687",30.946926,27.326957,129
"1034688",30.9577,27.314739,388
"1034689",30.963394,27.30916,10000
"1034690",30.968955,27.304519,468
"1034691",30.991838,27.285987,1210
"1034692",31.00177,27.277969,10000
"1034693",31.076572,27.224947,8597
"1034694",31.15589,27.199474,14015
"1034695",31.150129,27.188957,578
"1034696",31.17571,27.193882,354
"1034697",31.17902,27.188794,281
"1034698",31.182807,27.185386,239
"1034699",31.186563,27.182172,233
"1034700",31.18651,27.178167,943
"1034701",31.230518,27.157185,5348
"1034702",31.197561,27.172334,192
"1034703",31.198671,27.170922,42
"1034704",31.209164,27.154898,1774
"1034705",31.207655,27.157306,1180
"1034706",31.246023,27.146538,3579
"1034707",31.217867,27.146578,10000
"1034708",31.218935,27.146358,10000
"1034709",31.222484,27.146085,9
"1034710",31.288828,27.144852,755
"1034711",31.295727,27.129692,1411
"1034712",31.298648,27.106093,1258
"1034713",31.301707,27.093755,10000
"1034714",31.302553,27.09103,283
"1034715",31.303354,27.088339,10000
"1034716",31.306966,27.075502,1449
"1034717",31.307185,27.075109,493
"1034718",31.312495,27.052221,2155
"1034719",31.312937,27.056609,475
"1034720",31.31712,27.037716,1931
"1034721",31.323317,27.028873,1126
"1034722",31.336895,27.011678,2097
"1034723",31.359522,26.983085,1579
"1034724",31.376407,26.964321,1466
"1034725",31.389222,26.950612,1226
"1034726",31.395451,26.943256,1229
"1034727",31.407286,26.929876,1583
"1034728",31.405471,26.931331,10000
"1034729",31.436844,26.89695,3911
"1034730",31.429826,26.90713,300
"1034731",31.432615,26.904406,200
"1034732",31.435573,26.901573,279
"1034733",31.445175,26.890473,1578
"1034734",31.457283,26.87192,653
"1034735",31.462268,26.864179,129
"1034736",31.472771,26.849539,1837
"1034737",31.486921,26.824202,1229
"1034738",31.491109,26.81117,127
"1034739",31.492098,26.805072,614
"1034740",31.499463,26.781203,2194
"1034741",31.513291,26.763861,1020
"1034742",31.539666,26.7431,1658
"1034743",31.55273,26.738523,233
"1034744",31.572947,26.726646,1995
"1034745",31.58878,26.713641,1238
"1034746",31.602309,26.699637,834
"1034747",31.607323,26.689284,432
"1034748",31.614343,26.669257,2649
"1034749",31.612049,26.675646,646
"1034750",31.61747,26.660343,454
"1034751",31.617118,26.661459,16
"1034752",31.620932,26.65137,1026
"1034753",31.630094,26.635402,997
"1034754",31.637143,26.626332,10000
"1034755",31.646982,26.612098,1272
"1034756",31.657315,26.597137,704
"1034757",31.668881,26.584286,1135
"1034758",31.675601,26.576095,711
"1034759",31.68487,26.564475,300
"1034760",31.688007,26.561681,242
"1034761",31.686941,26.562601,10000
"1034762",31.689859,26.559939,220
"1034763",31.692927,26.556689,233
"1034764",31.697268,26.552924,446
"1034765",31.694504,26.554982,17
"1034766",31.698991,26.546508,454
"1034767",31.699948,26.544237,166
"1034768",31.701262,26.540309,25
"1034769",31.730582,26.51559,10000
"1034770",31.747135,26.515297,116
"1034771",31.748812,26.515197,10000
"1034772",31.749584,26.515009,10000
"1034773",31.791468,26.485723,361
"1034774",31.792827,26.479875,235
"1034775",31.799567,26.467832,791
"1034776",31.800764,26.452762,876
"1034777",31.803558,26.441638,509
"1034778",31.804933,26.436962,10000
"1034779",31.805819,26.435035,883
"1034780",31.807544,26.429638,257
"1034781",31.809988,26.42171,1008
"1034782",31.820326,26.394219,4098
"1034783",31.814811,26.40737,610
"1034784",31.821072,26.389987,1904
"1034785",31.860902,26.361711,4568
"1034786",31.840827,26.368303,1478
"1034787",31.854371,26.363337,718
"1034788",31.881675,26.351306,703
"1034789",31.88779,26.340419,852
"1034790",31.890878,26.331491,110
"1034791",31.892243,26.328657,92
"1034792",31.892894,26.327117,10000
"1034793",31.899462,26.317622,1279
"1034794",31.926668,26.297418,2273
"1034795",31.943868,26.284601,212
"1034796",31.94846,26.279634,1699
"1034797",31.955072,26.272243,735
"1034798",31.960001,26.267257,10000
"1034799",31.960738,26.267445,10000
"1034800",31.961885,26.265121,10000
"1034801",31.964454,26.262891,234
